#{"t_start": 1724151161.8511932, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
997.5968,500,5442.717716,pursuer_0_0.615692556119379,pursuer_0_1.4295531393146752,pursuer_0_0
2937.571,500,5442.717829,pursuer_1_0.36614055193390843,pursuer_1_1.292873829570863,pursuer_1_0
2439.8555,500,5442.717939,pursuer_0_0.429076220741223,pursuer_0_1.3403986951822346,pursuer_0_0
2233.0217,500,5442.718117,pursuer_1_0.4432432810447985,pursuer_1_1.085112734441811,pursuer_1_0
2328.1306,500,5442.718218,pursuer_0_0.44862208302474793,pursuer_0_1.315454101138501,pursuer_0_0
-260.50226,500,5442.718314,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-139.91348,500,5442.718407,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2398.1895,500,5442.7185,pursuer_1_0.42692022935767787,pursuer_1_1.4329059253838703,pursuer_1_0
2151.736,500,5442.718596,pursuer_0_0.46776873365925137,pursuer_0_1.162256603969517,pursuer_0_0
-264.93207,500,5442.718689,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-160.42285,500,5442.718781,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-162.87065,500,5442.718872,pursuer_1_0.744364498428244,pursuer_1_1.4895239185726203,pursuer_1_0
2217.043,500,5928.665953,pursuer_0_0.45784539507095773,pursuer_0_1.1206986843873643,pursuer_0_0
2060.9197,500,5928.666766,pursuer_1_0.4634689071291831,pursuer_1_1.1153145502178947,pursuer_1_0
2719.2607,500,5928.66683,pursuer_0_0.4029035335923365,pursuer_0_1.1862508783805399,pursuer_0_0
1815.1339,500,5928.666871,pursuer_1_0.492638638129604,pursuer_1_1.1648958342410747,pursuer_1_0
-148.86414,500,5928.666905,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-249.95103,500,5928.666939,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2191.6533,500,5928.666973,pursuer_0_0.46087021753821966,pursuer_0_1.1229274245565095,pursuer_0_0
-223.92403,500,5928.667006,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1110.0863,500,5928.667038,pursuer_0_0.5926275468544417,pursuer_0_1.311621677952371,pursuer_0_0
861.81433,500,5928.667072,pursuer_1_0.6120387136808316,pursuer_1_1.3609392278435175,pursuer_1_0
2437.8289,500,5928.667103,pursuer_0_0.4314083551701349,pursuer_0_1.3254454006423704,pursuer_0_0
2395.0093,500,5928.667134,pursuer_1_0.42253355922936897,pursuer_1_1.4070811283075573,pursuer_1_0
2422.4517,500,5928.667165,pursuer_0_0.4338074416061719,pursuer_0_1.1795984321330533,pursuer_0_0
-252.55261,500,5928.667198,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1158.6366,500,5928.66723,pursuer_0_0.5891967275755174,pursuer_0_1.3033479810824298,pursuer_0_0
783.3777,500,5928.667263,pursuer_1_0.6206326720474762,pursuer_1_1.343681725233525,pursuer_1_0
-121.664444,500,6048.306493,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-251.16592,500,6048.30729,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2377.6963,500,6048.307338,pursuer_0_0.4367134277116071,pursuer_0_1.069395034544075,pursuer_0_0
2675.3948,500,6048.307367,pursuer_1_0.39381002530594794,pursuer_1_1.0929827929648221,pursuer_1_0
-161.30112,500,6048.307393,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2341.3706,500,6048.307418,pursuer_1_0.4309719353065721,pursuer_1_1.061362668714868,pursuer_1_0
1446.8489,500,6048.307443,pursuer_0_0.5512034884253432,pursuer_0_1.2496527618257602,pursuer_0_0
1452.4333,500,6048.307467,pursuer_1_0.5394581115454226,pursuer_1_1.3849065675260115,pursuer_1_0
2613.1135,500,6048.307492,pursuer_0_0.4158849680191204,pursuer_0_1.0657581190651533,pursuer_0_0
1897.6365,500,6048.307516,pursuer_1_0.48551323696249876,pursuer_1_1.1593382468707123,pursuer_1_0
1904.0267,500,6048.307541,pursuer_0_0.49847311585508824,pursuer_0_1.236399183689104,pursuer_0_0
1067.6713,500,6048.307565,pursuer_1_0.5869080417269761,pursuer_1_1.3079562991533227,pursuer_1_0
2439.2517,500,6048.307589,pursuer_0_0.4339429859886335,pursuer_0_1.480835146101048,pursuer_0_0
-28.119528,500,6048.307613,pursuer_1_0.734651998756008,pursuer_1_1.4791470955084736,pursuer_1_0
-128.8996,500,6048.307637,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2838.371,500,6048.307661,pursuer_1_0.37495732832104645,pursuer_1_1.368912740268185,pursuer_1_0
-59.17989,500,6166.168987,pursuer_0_0.7473419934291865,pursuer_0_1.495338206381295,pursuer_0_0
1154.2438,500,6166.169638,pursuer_1_0.5763259313334013,pursuer_1_1.301683053278472,pursuer_1_0
2546.728,500,6166.169697,pursuer_0_0.41427444903851973,pursuer_0_1.2673132999287142,pursuer_0_0
2445.2803,500,6166.169753,pursuer_1_0.4182177049058985,pursuer_1_1.0383079848204106,pursuer_1_0
2455.6382,500,6166.169782,pursuer_0_0.43120564529597016,pursuer_0_1.0651612435907802,pursuer_0_0
1908.0339,500,6166.169809,pursuer_1_0.483379623099892,pursuer_1_1.158797046511699,pursuer_1_0
2921.072,500,6166.169835,pursuer_0_0.3784349274737473,pursuer_0_1.1593674008398376,pursuer_0_0
-286.62073,500,6166.169861,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-131.29329,500,6166.169887,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2766.3706,500,6166.169912,pursuer_1_0.3819381873652331,pursuer_1_1.1803293740774168,pursuer_1_0
223.56157,500,6166.169937,pursuer_0_0.7100839509064232,pursuer_0_1.5,pursuer_0_0
2181.053,500,6166.169962,pursuer_1_0.45333213429416774,pursuer_1_1.4961222314527278,pursuer_1_0
-128.68092,500,6166.169988,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-245.03082,500,6166.170013,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-131.20552,500,6166.170037,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-232.9668,500,6166.170062,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2195.3564,500,6297.737774,pursuer_0_0.4580654962582685,pursuer_0_1.4304678323622746,pursuer_0_0
1831.1272,500,6297.738402,pursuer_1_0.4892460447139667,pursuer_1_1.1595298633389517,pursuer_1_0
2385.625,500,6297.738474,pursuer_0_0.4393425518146892,pursuer_0_1.0744854042530152,pursuer_0_0
-248.29773,500,6297.738511,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1024.6234,500,6297.738544,pursuer_0_0.6051952444301634,pursuer_0_1.3265707401402613,pursuer_0_0
-244.22491,500,6297.738589,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2558.72,500,6297.738626,pursuer_0_0.41619003691229167,pursuer_0_1.0303685869424748,pursuer_0_0
533.735,500,6297.738665,pursuer_1_0.6542617722072432,pursuer_1_1.4256518377644882,pursuer_1_0
2330.3416,500,6297.738702,pursuer_0_0.4434132456721411,pursuer_0_1.0870226515025252,pursuer_0_0
2555.7117,500,6297.738736,pursuer_1_0.40659823055242117,pursuer_1_1.2946310397238427,pursuer_1_0
-160.57675,500,6297.73877,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
995.06647,500,6297.738812,pursuer_1_0.5987416164676436,pursuer_1_1.3598979070202206,pursuer_1_0
1810.7035,500,6297.738843,pursuer_0_0.507828287806416,pursuer_0_1.1925028032628113,pursuer_0_0
1870.0178,500,6297.738879,pursuer_1_0.48889850040972077,pursuer_1_1.3368955906200315,pursuer_1_0
-140.18907,500,6297.738914,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2334.311,500,6297.738944,pursuer_1_0.42987327309742607,pursuer_1_1.423091805567698,pursuer_1_0
3031.3965,500,6426.575509,pursuer_0_0.3597229058396289,pursuer_0_1.3628989888223295,pursuer_0_0
933.3507,500,6426.576341,pursuer_1_0.6078758154885768,pursuer_1_1.4612701162167827,pursuer_1_0
3128.981,500,6426.576416,pursuer_0_0.35435624543507194,pursuer_0_1.3290682098262436,pursuer_0_0
-247.51578,500,6426.576462,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-140.99106,500,6426.576501,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2820.963,500,6426.576537,pursuer_1_0.3759846311631205,pursuer_1_1.20528220207728,pursuer_1_0
2320.661,500,6426.576574,pursuer_0_0.4458327953114845,pursuer_0_1.1040226458109277,pursuer_0_0
1616.838,500,6426.576609,pursuer_1_0.5259103898197006,pursuer_1_1.5,pursuer_1_0
2623.8677,500,6426.576643,pursuer_0_0.41345472798285837,pursuer_0_1.0894422157275874,pursuer_0_0
132.47322,500,6426.57668,pursuer_1_0.7110124857845966,pursuer_1_1.4530522705492888,pursuer_1_0
-131.91222,500,6426.576715,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1482.5127,500,6426.576749,pursuer_1_0.5386334975350111,pursuer_1_1.4318518489692265,pursuer_1_0
2562.407,500,6426.576784,pursuer_0_0.4206490659893876,pursuer_0_1.4829149646380593,pursuer_0_0
2160.8748,500,6426.57682,pursuer_1_0.45210647181398694,pursuer_1_1.1013941292917568,pursuer_1_0
2851.594,500,6426.576855,pursuer_0_0.38457746880244637,pursuer_0_1.369903296872584,pursuer_0_0
-276.5696,500,6426.576889,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2598.8252,500,6571.52074,pursuer_0_0.4139460056060958,pursuer_0_1.025379364725202,pursuer_0_0
2382.5132,500,6571.521212,pursuer_1_0.42431661004620735,pursuer_1_1.3788618413210245,pursuer_1_0
2453.2107,500,6571.521308,pursuer_0_0.43313695175921035,pursuer_0_1.4161200466194588,pursuer_0_0
1917.952,500,6571.52135,pursuer_1_0.48071616822242536,pursuer_1_1.1472619973045395,pursuer_1_0
2715.8613,500,6571.521386,pursuer_0_0.4036296531001561,pursuer_0_1.499064024675711,pursuer_0_0
1982.5916,500,6571.52142,pursuer_1_0.473781121164224,pursuer_1_1.1388009226985478,pursuer_1_0
753.21075,500,6571.521453,pursuer_0_0.6410247047084023,pursuer_0_1.407404539300381,pursuer_0_0
1556.678,500,6571.521492,pursuer_1_0.5221207597208024,pursuer_1_1.4233233731136787,pursuer_1_0
-119.23821,500,6571.52153,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2735.1675,500,6571.521564,pursuer_1_0.3857990028763039,pursuer_1_1.4000300136569044,pursuer_1_0
2041.5955,500,6571.521603,pursuer_0_0.482572232428674,pursuer_0_1.3162925363230278,pursuer_0_0
2338.588,500,6571.52164,pursuer_1_0.43612328851538046,pursuer_1_1.244102429890537,pursuer_1_0
2599.5984,500,6571.521671,pursuer_0_0.41438601929703095,pursuer_0_1.3854778022627852,pursuer_0_0
2714.283,500,6571.521702,pursuer_1_0.38814772081817767,pursuer_1_1.3638813267396241,pursuer_1_0
278.37485,500,6571.521731,pursuer_0_0.7093014749597288,pursuer_0_1.4496544559647548,pursuer_0_0
1338.7993,500,6571.52176,pursuer_1_0.5584145022784056,pursuer_1_1.4488372385884651,pursuer_1_0
-137.03783,500,6692.412825,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2860.4663,500,6692.413817,pursuer_1_0.3651546665555769,pursuer_1_1.434862399208191,pursuer_1_0
-121.330124,500,6692.413925,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2396.9492,500,6692.413979,pursuer_1_0.4243780029500474,pursuer_1_1.0479100085710653,pursuer_1_0
948.8784,500,6692.41403,pursuer_0_0.6155632337775767,pursuer_0_1.3397667987848656,pursuer_0_0
2714.4001,500,6692.414083,pursuer_1_0.38924766051456533,pursuer_1_1.1254688829513482,pursuer_1_0
1814.7441,500,6692.414139,pursuer_0_0.5078097766205941,pursuer_0_1.4087293631117037,pursuer_0_0
-277.5277,500,6692.414195,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1499.8573,500,6692.414243,pursuer_0_0.5472331090761444,pursuer_0_1.2650888013138275,pursuer_0_0
-246.22078,500,6692.414302,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2035.1165,500,6692.414344,pursuer_0_0.479477110422622,pursuer_0_1.3550799337764208,pursuer_0_0
2507.5896,500,6692.41439,pursuer_1_0.4125406011731165,pursuer_1_1.2452688369994775,pursuer_1_0
1244.275,500,6692.414434,pursuer_0_0.5757838070953902,pursuer_0_1.292068413838328,pursuer_0_0
1663.7919,500,6692.414479,pursuer_1_0.51051111131018,pursuer_1_1.3056717205330528,pursuer_1_0
-118.147835,500,6692.414529,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2681.171,500,6692.414584,pursuer_1_0.39374722687686664,pursuer_1_1.2226836412433995,pursuer_1_0
1644.4841,500,6797.668477,pursuer_0_0.5296947731511562,pursuer_0_1.2205983593024519,pursuer_0_0
-229.32565,500,6797.668882,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2522.1943,500,6797.668947,pursuer_0_0.42353406555707096,pursuer_0_1.4656935040167043,pursuer_0_0
1866.0283,500,6797.668986,pursuer_1_0.4882172846953003,pursuer_1_1.1607724561965742,pursuer_1_0
3001.648,500,6797.669018,pursuer_0_0.36568970518061905,pursuer_0_1.3464074272550683,pursuer_0_0
-237.27983,500,6797.669048,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2647.2227,500,6797.669078,pursuer_0_0.40513646950602666,pursuer_0_1.1838430002433475,pursuer_0_0
1955.4252,500,6797.669107,pursuer_1_0.4771835700372859,pursuer_1_1.2015854021498305,pursuer_1_0
2200.762,500,6797.669137,pursuer_0_0.46403122811083003,pursuer_0_1.16608634804054,pursuer_0_0
2569.7822,500,6797.669167,pursuer_1_0.40982731815295087,pursuer_1_1.0904456610321895,pursuer_1_0
2354.0056,500,6797.669198,pursuer_0_0.441860333684404,pursuer_0_1.0776792762364538,pursuer_0_0
-240.94028,500,6797.669229,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2629.0664,500,6797.669281,pursuer_0_0.41371426720912396,pursuer_0_1.1752042175087332,pursuer_0_0
967.03864,500,6797.669308,pursuer_1_0.6033918555344667,pursuer_1_1.3267623821528163,pursuer_1_0
2265.3958,500,6797.669333,pursuer_0_0.45451131404442136,pursuer_0_1.1057026291255279,pursuer_0_0
2409.1934,500,6797.669358,pursuer_1_0.4297619835575874,pursuer_1_1.497139144818999,pursuer_1_0
2489.1064,500,7179.175273,pursuer_0_0.4272073911190939,pursuer_0_1.1478193782670683,pursuer_0_0
2134.951,500,7179.175966,pursuer_1_0.4572396149631865,pursuer_1_1.4068177539392557,pursuer_1_0
1510.3208,500,7179.176047,pursuer_0_0.5433722404917011,pursuer_0_1.2413861486417503,pursuer_0_0
2388.8923,500,7179.176098,pursuer_1_0.4283448616117361,pursuer_1_1.2140717720623795,pursuer_1_0
1437.8154,500,7179.176134,pursuer_0_0.5578996751480276,pursuer_0_1.482310495873874,pursuer_0_0
-239.41061,500,7179.176168,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-140.42671,500,7179.176202,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2329.8362,500,7179.176237,pursuer_1_0.43408336271042763,pursuer_1_1.0691755866636352,pursuer_1_0
2916.7866,500,7179.176274,pursuer_0_0.37699051440336173,pursuer_0_1.1965584729916743,pursuer_0_0
2124.6838,500,7179.176311,pursuer_1_0.4584884415840495,pursuer_1_1.499027452150055,pursuer_1_0
830.83777,500,7179.176351,pursuer_0_0.6322834476132384,pursuer_0_1.4244305290012593,pursuer_0_0
744.8834,500,7179.176385,pursuer_1_0.6237967684679455,pursuer_1_1.3489022893138005,pursuer_1_0
1865.8503,500,7179.176418,pursuer_0_0.4972894215402715,pursuer_0_1.1792286635195466,pursuer_0_0
1745.9602,500,7179.176452,pursuer_1_0.5030123338357764,pursuer_1_1.438490407911025,pursuer_1_0
1993.4862,500,7179.176485,pursuer_0_0.4858413223978629,pursuer_0_1.161294476255106,pursuer_0_0
-99.95411,500,7179.176518,pursuer_1_0.7384069947561122,pursuer_1_1.4837519573192794,pursuer_1_0
942.867,500,7272.465518,pursuer_0_0.6203366109861864,pursuer_0_1.3569298783492834,pursuer_0_0
2751.361,500,7272.46616,pursuer_1_0.3883383415444504,pursuer_1_1.2504557473678106,pursuer_1_0
2760.292,500,7272.466261,pursuer_0_0.39724653219632056,pursuer_0_1.0844417316604475,pursuer_0_0
-256.71594,500,7272.466303,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-132.21637,500,7272.466337,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2817.9185,500,7272.466368,pursuer_1_0.3758684237105557,pursuer_1_1.389490758540664,pursuer_1_0
-140.06218,500,7272.466399,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2885.9106,500,7272.46643,pursuer_1_0.3709001388901006,pursuer_1_1.3814671661523592,pursuer_1_0
2365.0059,500,7272.466462,pursuer_0_0.4361487316086326,pursuer_0_1.0666439365151377,pursuer_0_0
2002.7607,500,7272.466493,pursuer_1_0.47328884465733845,pursuer_1_1.1409256019947756,pursuer_1_0
-142.64316,500,7272.466524,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-253.72815,500,7272.466555,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2340.3406,500,7272.466591,pursuer_0_0.4438096323641278,pursuer_0_1.157694574701489,pursuer_0_0
2828.57,500,7272.466628,pursuer_1_0.37322025339852966,pursuer_1_1.4669008132830663,pursuer_1_0
289.31107,500,7272.466661,pursuer_0_0.7066816602783971,pursuer_0_1.5,pursuer_0_0
2733.3154,500,7272.466698,pursuer_1_0.3923273768631028,pursuer_1_1.2181718347596984,pursuer_1_0
-140.36809,500,7367.3739,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2479.7864,500,7367.374751,pursuer_1_0.4157885309198361,pursuer_1_1.4391669187327496,pursuer_1_0
2734.3188,500,7367.374811,pursuer_0_0.4033491358850784,pursuer_0_1.4073666546202435,pursuer_0_0
2746.7495,500,7367.374847,pursuer_1_0.3828536037349517,pursuer_1_1.3170100725975624,pursuer_1_0
2624.0908,500,7367.374878,pursuer_0_0.4088124709649694,pursuer_0_1.2517294207649423,pursuer_0_0
-247.07274,500,7367.374909,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
254.98894,500,7367.374938,pursuer_0_0.710091579211105,pursuer_0_1.4565219586563287,pursuer_0_0
2384.986,500,7367.374968,pursuer_1_0.4311783709228846,pursuer_1_1.4568471824748443,pursuer_1_0
2036.5004,500,7367.375017,pursuer_0_0.4833858565491282,pursuer_0_1.2796346182290221,pursuer_0_0
2234.058,500,7367.375044,pursuer_1_0.4450197569701316,pursuer_1_1.0836466558112754,pursuer_1_0
2926.9656,500,7367.37507,pursuer_0_0.37651947032510125,pursuer_0_1.3931917990428764,pursuer_0_0
2269.1614,500,7367.375095,pursuer_1_0.44158183954848335,pursuer_1_1.4855579494733597,pursuer_1_0
-167.79387,500,7367.37512,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2915.9575,500,7367.375144,pursuer_1_0.37198360719455614,pursuer_1_1.347594014869299,pursuer_1_0
153.81987,500,7367.375169,pursuer_0_0.717728211263563,pursuer_0_1.463243119796793,pursuer_0_0
2157.672,500,7367.375194,pursuer_1_0.4514487508260155,pursuer_1_1.109456286487956,pursuer_1_0
2998.2012,500,7469.563024,pursuer_0_0.37313897335642776,pursuer_0_1.2181444222231275,pursuer_0_0
2443.6028,500,7469.563428,pursuer_1_0.41817239489294217,pursuer_1_1.3406227259992698,pursuer_1_0
2772.808,500,7469.563497,pursuer_0_0.39657735436256075,pursuer_0_1.4220263789320644,pursuer_0_0
591.7836,500,7469.563542,pursuer_1_0.6462651661611384,pursuer_1_1.4160095929177496,pursuer_1_0
2470.5474,500,7469.563582,pursuer_0_0.42826038990090143,pursuer_0_1.0525154004585524,pursuer_0_0
-251.37106,500,7469.56362,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2680.2012,500,7469.563658,pursuer_0_0.40792414392499704,pursuer_0_1.4471067896157577,pursuer_0_0
1743.785,500,7469.563693,pursuer_1_0.5060708694130491,pursuer_1_1.4169932536902163,pursuer_1_0
-121.3358,500,7469.56373,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-232.68578,500,7469.563765,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2355.8738,500,7469.563802,pursuer_0_0.44179804319431554,pursuer_0_1.1483024557201225,pursuer_0_0
2344.5657,500,7469.563838,pursuer_1_0.4306392131153374,pursuer_1_1.0556665651223034,pursuer_1_0
1667.2549,500,7469.563872,pursuer_0_0.5254539283823102,pursuer_0_1.2171775601021833,pursuer_0_0
2344.9863,500,7469.563906,pursuer_1_0.43092602885551856,pursuer_1_1.4933161616037953,pursuer_1_0
2465.5579,500,7469.56394,pursuer_0_0.42805050011293283,pursuer_0_1.0554668783564842,pursuer_0_0
2423.8472,500,7469.563976,pursuer_1_0.422556190140589,pursuer_1_1.0388832138061397,pursuer_1_0
2563.0085,500,7582.187243,pursuer_0_0.41568747446575843,pursuer_0_1.023877434203816,pursuer_0_0
2301.1738,500,7582.187658,pursuer_1_0.43627942964454586,pursuer_1_1.0685478640902801,pursuer_1_0
2503.1707,500,7582.187755,pursuer_0_0.42547900660627,pursuer_0_1.055265408524471,pursuer_0_0
2150.6147,500,7582.187817,pursuer_1_0.4538926429947706,pursuer_1_1.0999382895090706,pursuer_1_0
-123.18285,500,7582.187872,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-241.62846,500,7582.187924,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2492.3123,500,7582.187973,pursuer_0_0.4281565090348786,pursuer_0_1.057362539807569,pursuer_0_0
-269.7187,500,7582.188024,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2651.7112,500,7582.188076,pursuer_0_0.408815457422282,pursuer_0_1.1569926464577864,pursuer_0_0
2506.5115,500,7582.188126,pursuer_1_0.41428085108227325,pursuer_1_1.062402675849768,pursuer_1_0
2589.3572,500,7582.188176,pursuer_0_0.4138764673307532,pursuer_0_1.0216098623853644,pursuer_0_0
2533.995,500,7582.188227,pursuer_1_0.4110472305063796,pursuer_1_1.0471685627828502,pursuer_1_0
-121.70496,500,7582.188279,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-230.8478,500,7582.188327,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-140.81938,500,7582.188376,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-262.66763,500,7582.188427,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-141.24146,500,7689.783716,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2603.6133,500,7689.784614,pursuer_1_0.4021379753917844,pursuer_1_1.0726096942436991,pursuer_1_0
-142.887,500,7689.78471,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2415.4883,500,7689.784764,pursuer_1_0.42357755521038204,pursuer_1_1.0462333023653323,pursuer_1_0
2367.363,500,7689.784811,pursuer_0_0.4427570217181361,pursuer_0_1.0793823955108057,pursuer_0_0
