#{"t_start": 1724071915.097326, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
1418.5928,500,1256.685143,pursuer_1_0.5410008725197553,pursuer_1_1.3659382412339596,pursuer_1_0
2948.2405,500,1256.685167,pursuer_0_0.37299413797085856,pursuer_0_1.263523192424849,pursuer_0_0
-247.4588,500,1256.685191,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-133.69232,500,1256.685232,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
528.0287,500,1256.685255,pursuer_1_0.6563064717844387,pursuer_1_1.3987096604215794,pursuer_1_0
-131.32602,500,1256.685276,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
836.3346,500,1256.685296,pursuer_1_0.6218658054431396,pursuer_1_1.4978368460734928,pursuer_1_0
2063.9272,500,1310.881908,pursuer_0_0.4884852510204613,pursuer_0_1.1371630709596676,pursuer_0_0
1825.3213,500,1310.881998,pursuer_1_0.49430790755525067,pursuer_1_1.178824539080379,pursuer_1_0
2362.3545,500,1310.88203,pursuer_0_0.44173001891373714,pursuer_0_1.093348738525153,pursuer_0_0
-248.61974,500,1310.882087,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-59.79337,500,1310.882139,pursuer_0_0.5637204648311793,pursuer_0_0,pursuer_0_0
2467.3462,500,1310.882173,pursuer_1_0.4151581862686549,pursuer_1_1.3641783575012496,pursuer_1_0
-135.13123,500,1310.882205,pursuer_0_0.5090371339236791,pursuer_0_0,pursuer_0_0
2797.7952,500,1310.882237,pursuer_1_0.37895943320187814,pursuer_1_1.18856432847151,pursuer_1_0
952.0641,500,1310.882265,pursuer_0_0.6112462435998915,pursuer_0_1.4795496680983682,pursuer_0_0
1654.4563,500,1310.882292,pursuer_1_0.5118901707429883,pursuer_1_1.199969867417785,pursuer_1_0
2490.4124,500,1310.88232,pursuer_0_0.4227612390849475,pursuer_0_1.055666364953429,pursuer_0_0
2877.2031,500,1310.882348,pursuer_1_0.36995243873796596,pursuer_1_1.4623723418003072,pursuer_1_0
138.3827,500,1310.882375,pursuer_0_0.7226708810901702,pursuer_0_1.4654476314444669,pursuer_0_0
-261.21625,500,1310.882404,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
942.9342,500,1310.882431,pursuer_0_0.6069454708952303,pursuer_0_1.3340010086012528,pursuer_0_0
911.2599,500,1310.882458,pursuer_1_0.6053282552948671,pursuer_1_1.334209708352434,pursuer_1_0
-131.71881,500,1384.618757,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-250.86217,500,1384.618839,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-132.56915,500,1384.618874,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-230.5404,500,1384.618901,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1295.05,500,1384.618926,pursuer_0_0.5715239081183598,pursuer_0_1.2851065711627794,pursuer_0_0
-255.29768,500,1384.61895,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2461.5034,500,1384.618975,pursuer_0_0.5516874881054692,pursuer_0_1.015945903521596,pursuer_0_0
1215.7654,500,1384.618999,pursuer_1_0.5684810423876379,pursuer_1_1.275870769471628,pursuer_1_0
-143.1343,500,1384.619022,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-244.53004,500,1384.619046,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2615.4368,500,1384.619069,pursuer_0_0.4138764673307532,pursuer_0_1.0216098623853644,pursuer_0_0
2431.999,500,1384.619092,pursuer_1_0.41951935243723093,pursuer_1_1.3151901088681097,pursuer_1_0
1125.2563,500,1384.619116,pursuer_0_0.5916095237799812,pursuer_0_1.305226565298606,pursuer_0_0
2503.4165,500,1384.619145,pursuer_1_0.4119855298696113,pursuer_1_1.4943474142480622,pursuer_1_0
1405.3148,500,1384.619169,pursuer_0_0.601235202067214,pursuer_0_1.3280179680726725,pursuer_0_0
-252.17274,500,1384.619192,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-131.47978,500,1453.824645,pursuer_0_0.7339649521943004,pursuer_0_0,pursuer_0_0
482.96164,500,1453.825439,pursuer_1_0.6632655976470246,pursuer_1_1.4442945210935263,pursuer_1_0
2596.853,500,1453.825499,pursuer_0_0.5255857868527377,pursuer_0_1.0483295484723214,pursuer_0_0
1371.5647,500,1453.825534,pursuer_1_0.5526652436996105,pursuer_1_1.2738359887686204,pursuer_1_0
2932.7263,500,1453.825563,pursuer_0_0.37518699029849994,pursuer_0_1.4362488117225936,pursuer_0_0
1102.3145,500,1453.82559,pursuer_1_0.5839192921039934,pursuer_1_1.2964223751636919,pursuer_1_0
2332.9355,500,1453.825617,pursuer_0_0.4397849313922509,pursuer_0_1.0753350390121335,pursuer_0_0
1648.5132,500,1453.825644,pursuer_1_0.5155994916814989,pursuer_1_1.2054746277524446,pursuer_1_0
434.17307,500,1453.82567,pursuer_0_0.6325381059585402,pursuer_0_1.427722650308649,pursuer_0_0
1103.6487,500,1453.825713,pursuer_1_0.5827646176042162,pursuer_1_1.2987283594990915,pursuer_1_0
1505.7914,500,1453.825738,pursuer_0_0.42063363218649436,pursuer_0_1.2743938751113446,pursuer_0_0
2402.7593,500,1453.82576,pursuer_1_0.4259065132451022,pursuer_1_1.0493710303568426,pursuer_1_0
-85.26703,500,1453.825782,pursuer_0_0.6449597845455917,pursuer_0_0,pursuer_0_0
2337.1135,500,1453.825803,pursuer_1_0.43441166119284197,pursuer_1_1.1167710001999216,pursuer_1_0
-107.92038,500,1453.825825,pursuer_0_0.6387552757580319,pursuer_0_0,pursuer_0_0
1396.2456,500,1453.825846,pursuer_1_0.5440468278529782,pursuer_1_1.2423318991339212,pursuer_1_0
-144.11967,500,1548.095178,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-233.76738,500,1548.095598,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1026.5988,500,1548.095662,pursuer_0_0.7202615005227117,pursuer_0_1.3143582612164066,pursuer_0_0
-238.40913,500,1548.095698,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2121.292,500,1548.095728,pursuer_0_0.7393058582108215,pursuer_0_1.077628295891518,pursuer_0_0
-235.43796,500,1548.095757,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2780.2104,500,1548.095783,pursuer_0_0.6994623105356893,pursuer_0_1.319687543468861,pursuer_0_0
-229.24628,500,1548.095811,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2344.9873,500,1548.095837,pursuer_0_0.6761506629207455,pursuer_0_1.4203774921003034,pursuer_0_0.0018364166006230587
328.67224,500,1548.095864,pursuer_1_0.6816564534002344,pursuer_1_1.4255628051437437,pursuer_1_0
-30.268206,500,1548.095891,pursuer_0_0.5278865738366929,pursuer_0_0,pursuer_0_0
2235.5688,500,1548.095918,pursuer_1_0.4429293751941118,pursuer_1_1.0940048496509815,pursuer_1_0
1955.4249,500,1548.095948,pursuer_0_0.7259128504036162,pursuer_0_1.120887095205254,pursuer_0_0
-230.17622,500,1548.095975,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1969.7881,500,1548.096001,pursuer_0_0.3934552818323599,pursuer_0_1.1947596889385457,pursuer_0_0
2687.0625,500,1548.096027,pursuer_1_0.3880538238680156,pursuer_1_1.297271142192071,pursuer_1_0
2352.5288,500,1624.343387,pursuer_0_0.42575378112613166,pursuer_0_1.0910051356276254,pursuer_0_0.00020920125861648153
2396.7139,500,1624.344196,pursuer_1_0.4264073181147308,pursuer_1_1.0521048808118412,pursuer_1_0
22.105015,500,1624.344255,pursuer_0_0.4177655015110868,pursuer_0_0.006102928012865327,pursuer_0_0
2631.2688,500,1624.344291,pursuer_1_0.39822698326624884,pursuer_1_1.0984048847842545,pursuer_1_0
499.2973,500,1624.34432,pursuer_0_0.4272953376183929,pursuer_0_1.4385275470066854,pursuer_0_0
2321.3064,500,1624.344348,pursuer_1_0.4323129652426782,pursuer_1_1.0590382599411823,pursuer_1_0
1322.9675,500,1624.344374,pursuer_0_0.4854709798240762,pursuer_0_1.291036262200038,pursuer_0_0
1858.2512,500,1624.3444,pursuer_1_0.4853582910936719,pursuer_1_1.2874873947117436,pursuer_1_0
585.39014,500,1624.344426,pursuer_0_0.4210059459416423,pursuer_0_1.4357262762605398,pursuer_0_0
2459.7798,500,1624.344451,pursuer_1_0.4217113156174714,pursuer_1_1.1074358263488417,pursuer_1_0
948.60046,500,1624.344477,pursuer_0_0.6175024394701775,pursuer_0_1.3440096407315636,pursuer_0_0
824.49817,500,1624.344503,pursuer_1_0.6176072549223286,pursuer_1_1.3373655584747046,pursuer_1_0
-3.5710986,500,1624.344529,pursuer_0_0.47476495183196565,pursuer_0_0,pursuer_0_0
2200.249,500,1624.344557,pursuer_1_0.449540103936371,pursuer_1_1.0951792847218236,pursuer_1_0
-39.14386,500,1624.344583,pursuer_0_0.503165038045201,pursuer_0_0,pursuer_0_0
1901.958,500,1624.344607,pursuer_1_0.483379623099892,pursuer_1_1.158797046511699,pursuer_1_0
-120.33906,500,1697.658325,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-236.9525,500,1697.659427,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2176.7717,500,1697.659484,pursuer_0_0.5037138941909807,pursuer_0_1.3370413793126386,pursuer_0_0
1705.0431,500,1697.659518,pursuer_1_0.5072579891599226,pursuer_1_1.1874638989996327,pursuer_1_0
-17.265656,500,1697.659546,pursuer_0_0.4718629331888286,pursuer_0_0,pursuer_0_0
2167.1213,500,1697.65959,pursuer_1_0.4511529994104941,pursuer_1_1.0996735857646394,pursuer_1_0
2566.0447,500,1697.659615,pursuer_0_0.4859311895968473,pursuer_0_1.013495744866678,pursuer_0_0
1903.7275,500,1697.659636,pursuer_1_0.48314223486102337,pursuer_1_1.1497406704158561,pursuer_1_0
2518.013,500,1697.659658,pursuer_0_0.44015065666513564,pursuer_0_1.1084189197176575,pursuer_0_0
2251.2258,500,1697.659683,pursuer_1_0.44057059965663925,pursuer_1_1.0848691964130097,pursuer_1_0
871.836,500,1697.659712,pursuer_0_0.426219027728387,pursuer_0_1.492389306643517,pursuer_0_0
2328.436,500,1697.65974,pursuer_1_0.4332749173181788,pursuer_1_1.0626272527081415,pursuer_1_0
2657.7214,500,1697.659767,pursuer_0_0.7326386638619559,pursuer_0_1.1679153447058224,pursuer_0_0
-231.50615,500,1697.659795,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1.2805272,500,1697.659817,pursuer_0_0.4486968471178924,pursuer_0_0.0045904366577437135,pursuer_0_-0.008855517242191191
2405.1624,500,1697.659838,pursuer_1_0.4214354472443194,pursuer_1_1.046880831423361,pursuer_1_0
-121.77264,500,1771.325352,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-234.10338,500,1771.326278,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2381.7026,500,1771.326335,pursuer_0_0.7128077196713165,pursuer_0_1.4954302976347298,pursuer_0_0
-238.49046,500,1771.326368,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-130.6135,500,1771.326395,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-232.12225,500,1771.326421,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2544.4504,500,1771.326446,pursuer_0_0.42099734273958805,pursuer_0_1.4114652934418253,pursuer_0_0
2375.0425,500,1771.326472,pursuer_1_0.4291701050515175,pursuer_1_1.0676811092290732,pursuer_1_0
-9.052985,500,1771.326498,pursuer_0_0.476054466519481,pursuer_0_0,pursuer_0_0
2323.2056,500,1771.326523,pursuer_1_0.4318173639084084,pursuer_1_1.0630501180874647,pursuer_1_0
-134.06613,500,1771.326548,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-226.77776,500,1771.326572,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-155.14226,500,1771.326596,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-230.90182,500,1771.326621,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-161.11739,500,1771.326648,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-271.22824,500,1771.32668,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-130.76022,500,1838.210748,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-234.71136,500,1838.211549,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2546.6323,500,1838.211602,pursuer_0_0.7151392142320312,pursuer_0_1.4017788147738035,pursuer_0_0
-257.9488,500,1838.211634,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2132.715,500,1838.211662,pursuer_0_0.39022087711840825,pursuer_0_1.1740104042306143,pursuer_0_0
2701.8918,500,1838.211688,pursuer_1_0.39085935051428783,pursuer_1_1.1269521522723334,pursuer_1_0
-47.838253,500,1838.211714,pursuer_0_0.5197678618896273,pursuer_0_0,pursuer_0_0
2264.9746,500,1838.211738,pursuer_1_0.4422203271958383,pursuer_1_1.1334409116814415,pursuer_1_0
-137.70103,500,1838.211764,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-238.98483,500,1838.211788,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-0.33888066,500,1838.211812,pursuer_0_0.4529005890562162,pursuer_0_0,pursuer_0_0
2295.515,500,1838.211837,pursuer_1_0.4386051602347507,pursuer_1_1.07469301500688,pursuer_1_0
173.38483,500,1838.211862,pursuer_0_0.5761221670182821,pursuer_0_1.4704122910752881,pursuer_0_0
1236.763,500,1838.211887,pursuer_1_0.5656069810398787,pursuer_1_1.2719935187841827,pursuer_1_0
4.589239,500,1838.211912,pursuer_0_0.4530693864017181,pursuer_0_0.001112520983955853,pursuer_0_0
2355.4126,500,1838.211937,pursuer_1_0.4301312787226948,pursuer_1_1.0596765359538636,pursuer_1_0
2518.183,500,1905.768426,pursuer_0_0.4523159086008668,pursuer_0_1.1032542541040666,pursuer_0_0
2182.2146,500,1905.769226,pursuer_1_0.45223956801475607,pursuer_1_1.1062916918875259,pursuer_1_0
2396.0671,500,1905.769323,pursuer_0_0.7016484998405325,pursuer_0_0.9899369525821036,pursuer_0_0
236.62842,500,1905.769357,pursuer_1_0.6940064477008137,pursuer_1_1.4318685582577817,pursuer_1_0
-131.95302,500,1905.769381,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-251.37991,500,1905.769404,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-131.26486,500,1905.769424,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-231.99745,500,1905.769444,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2471.2668,500,1905.769463,pursuer_0_0.725023009250121,pursuer_0_0.9887737305799877,pursuer_0_0
-230.29529,500,1905.769483,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-122.63344,500,1905.769503,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-230.68217,500,1905.769522,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1840.1858,500,1905.769542,pursuer_0_0.5946464910407163,pursuer_0_1.1565724020266124,pursuer_0_-0.0012260371043431029
1029.4788,500,1905.769563,pursuer_1_0.5907599948631725,pursuer_1_1.4691522897955887,pursuer_1_0
2252.4177,500,1905.769583,pursuer_0_0.7360963023158006,pursuer_0_1.0799025035771854,pursuer_0_0
-253.47758,500,1905.769603,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-123.28209,500,1969.019002,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-268.68317,500,1969.019818,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2342.419,500,1969.019917,pursuer_0_0.7340485063153334,pursuer_0_1.0130502343844454,pursuer_0_0
-243.13214,500,1969.019972,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
45.911842,500,1969.020002,pursuer_0_0.4376902061521894,pursuer_0_0.008938716594226643,pursuer_0_0
2464.295,500,1969.020029,pursuer_1_0.41853908856775085,pursuer_1_1.0372551244365609,pursuer_1_0
-124.084305,500,1969.020054,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-242.34126,500,1969.020077,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-124.67907,500,1969.020101,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-248.70639,500,1969.020124,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2441.3298,500,1969.020147,pursuer_0_0.6214617590674885,pursuer_0_1.0005097320784946,pursuer_0_-0.002800476438083621
861.60406,500,1969.020171,pursuer_1_0.6128339844619182,pursuer_1_1.3400334209073845,pursuer_1_0
17.574636,500,1969.020197,pursuer_0_0.4486855464678526,pursuer_0_0.002134122659270211,pursuer_0_0
2329.0708,500,1969.020222,pursuer_1_0.4303184616296686,pursuer_1_1.06831759501205,pursuer_1_0
-133.503,500,1969.020246,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-241.39528,500,1969.020268,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-24.122093,500,2025.851398,pursuer_0_0.46584394831191706,pursuer_0_0,pursuer_0_0
2282.1543,500,2025.851478,pursuer_1_0.438759703900141,pursuer_1_1.071729749056487,pursuer_1_0
2385.179,500,2025.851512,pursuer_0_0.7365820617531657,pursuer_0_0.9908624350928661,pursuer_0_0
-244.42693,500,2025.851539,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
3026.8862,500,2025.851563,pursuer_0_0.3880735935383795,pursuer_0_1.2973526996604603,pursuer_0_0
2710.4963,500,2025.851587,pursuer_1_0.3882300743766643,pursuer_1_1.2896136756680856,pursuer_1_0
46.42779,500,2025.85161,pursuer_0_0.4360588851938612,pursuer_0_0.008570884173109118,pursuer_0_0
2465.0625,500,2025.851633,pursuer_1_0.4186928413617905,pursuer_1_1.0305357149907677,pursuer_1_0
-18.131971,500,2025.851656,pursuer_0_0.48063727059007616,pursuer_0_0,pursuer_0_0
2068.9905,500,2025.851678,pursuer_1_0.46366719668575,pursuer_1_1.1232316027300353,pursuer_1_0
-123.327354,500,2025.8517,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-229.59248,500,2025.851723,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-10.057131,500,2025.851745,pursuer_0_0.46792908240588604,pursuer_0_0,pursuer_0_0
2202.1174,500,2025.851767,pursuer_1_0.44945439971645834,pursuer_1_1.098153310236903,pursuer_1_0
2370.0942,500,2025.851789,pursuer_0_0.741141529092468,pursuer_0_0.9835412144985866,pursuer_0_0.0038461853970244153
-230.08513,500,2025.851812,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
64.31451,500,2092.997484,pursuer_0_0.43540278585015907,pursuer_0_0.01198332269864118,pursuer_0_0
2500.7607,500,2092.998311,pursuer_1_0.4131686752572307,pursuer_1_1.036063736236492,pursuer_1_0
-132.6102,500,2092.998381,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-236.46904,500,2092.998426,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
52.037834,500,2092.998463,pursuer_0_0.4360024851328562,pursuer_0_0.010366615401337641,pursuer_0_0
2481.8987,500,2092.998498,pursuer_1_0.4165681849400937,pursuer_1_1.0312010552146817,pursuer_1_0
2688.018,500,2092.998538,pursuer_0_0.40501420017345746,pursuer_0_1.399594336989195,pursuer_0_0
2599.024,500,2092.998585,pursuer_1_0.4048468099878296,pursuer_1_1.40726894344354,pursuer_1_0
-123.128426,500,2092.99863,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-232.15303,500,2092.998674,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
37.79065,500,2092.998716,pursuer_0_0.44664362390221574,pursuer_0_0.006686327535120907,pursuer_0_0
2436.558,500,2092.99875,pursuer_1_0.42280769998484746,pursuer_1_1.0531777065908197,pursuer_1_0
2390.913,500,2092.998777,pursuer_0_0.7317413370839255,pursuer_0_0.991605220711478,pursuer_0_0
-252.96355,500,2092.998802,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-123.455414,500,2092.998826,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-232.60756,500,2092.99885,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
43.355526,500,2163.893881,pursuer_0_0.44284062752254216,pursuer_0_0.01240537866278612,pursuer_0_0
2560.2178,500,2163.894921,pursuer_1_0.40941519108919827,pursuer_1_1.0505143855059043,pursuer_1_0
2361.6636,500,2163.894981,pursuer_0_0.744680709155194,pursuer_0_0.9974226914010021,pursuer_0_0.0026633734124811848
-233.40732,500,2163.895014,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-3.398169,500,2163.895043,pursuer_0_0.4726605692944343,pursuer_0_0,pursuer_0_0
2180.4656,500,2163.895069,pursuer_1_0.4499275426051086,pursuer_1_1.0990122615380185,pursuer_1_0
2369.8667,500,2163.895095,pursuer_0_0.7072639749901354,pursuer_0_1.0001902935509615,pursuer_0_0
-231.63358,500,2163.895121,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2455.9348,500,2163.895145,pursuer_0_0.44415602180954794,pursuer_0_1.0562481463696898,pursuer_0_0
2234.764,500,2163.895172,pursuer_1_0.4436585118618804,pursuer_1_1.0810869852640181,pursuer_1_0
-121.37665,500,2163.895206,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-230.33739,500,2163.895232,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2564.566,500,2163.895257,pursuer_0_0.7321018097787171,pursuer_0_1.4291660389079157,pursuer_0_0
-241.10066,500,2163.895283,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
47.837234,500,2163.895308,pursuer_0_0.4368903218408455,pursuer_0_0.009507528092101598,pursuer_0_0
2456.6252,500,2163.895333,pursuer_1_0.4194582201689939,pursuer_1_1.0426997961535818,pursuer_1_0
-133.02786,500,2249.018974,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-237.25287,500,2249.019976,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-141.08691,500,2249.020024,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-255.23601,500,2249.020053,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-17.6361,500,2249.020077,pursuer_0_0.5097489219723328,pursuer_0_0,pursuer_0_0
2083.758,500,2249.0201,pursuer_1_0.45912065912589023,pursuer_1_1.11839489953267,pursuer_1_0
2632.5737,500,2249.020124,pursuer_0_0.7176500573950308,pursuer_0_1.4057321321641119,pursuer_0_0
-229.28346,500,2249.020147,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-132.79329,500,2249.02017,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-236.84601,500,2249.020192,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
16.127619,500,2249.020214,pursuer_0_0.45259519513023827,pursuer_0_0.0007715346984512162,pursuer_0_0
2547.342,500,2249.020237,pursuer_1_0.4104171656717191,pursuer_1_1.0692587433661414,pursuer_1_0
-132.23843,500,2249.02026,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-247.05302,500,2249.020282,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
